ID,Summary,Parent Interest ID,Registered,Published,Updated_1,Category,MNIS ID,Member,PaymentReceived,ReceivedDate,JobTitle,PaymentType,PaymentDescription,Value,HoursWorked,HoursDetails,IsUltimatePayerDifferent,UltimatePayerName,UltimatePayerProtectedByConfidentiality,UltimatePayerAddress,UltimatePayerNatureOfBusiness,IsPaymentDonated,DonateePaidBy,DonateeType,DonateeDetails,Link
3760,Payment received on 30 May 2023 - £600.00,3758,2023-06-01,2024-03-13,,Employment and earnings - Ad hoc payments,4480,Carolyn Harris,True,2023-05-30,,Monetary,,600.00,6.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/3760
3688,Payment received on 14 November 2023 - £250.00,3680,2023-12-11,2024-03-13,,Employment and earnings - Ad hoc payments,152,Sir Iain Duncan Smith,True,2023-11-14,,Monetary,for an article published on 27 October 2023.,250.00,4.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/3688
3691,Payment received on 27 December 2023 - £250.00,3680,2024-01-03,2024-03-13,,Employment and earnings - Ad hoc payments,152,Sir Iain Duncan Smith,True,2023-12-27,,Monetary,for an article published on 6 December 2023.,250.00,4.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/3691
3707,"Payment received on 01 May 2023 - £1,200.00",3706,2023-05-26,2024-03-13,,Employment and earnings - Ad hoc payments,1559,Sir James Duddridge,True,2023-05-01,,Monetary,,1200.00,1.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/3707
3731,Payment expected for services on 12 July 2023 - £300.00,3728,2023-07-13,2024-03-13,,Employment and earnings - Ad hoc payments,4814,Jonathan Gullis,False,2023-07-12,,Monetary,,300.00,1.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/3731
3732,Payment expected for services on 14 August 2023 - £300.00,3728,2023-08-15,2024-03-13,,Employment and earnings - Ad hoc payments,4814,Jonathan Gullis,False,2023-08-14,,Monetary,,300.00,1.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/3732
3745,Payment received on 07 November 2023 - £500.00,3744,2023-11-14,2024-03-13,,Employment and earnings - Ad hoc payments,3985,Robert Halfon,True,2023-11-07,,Monetary,for a speaking engagement on 3 October 2023.,500.00,2.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/3745
3748,Payment received on 04 April 2023 - £325.00,3746,2023-05-03,2024-03-13,,Employment and earnings - Ad hoc payments,4754,Peter Gibson,True,2023-04-04,,Monetary,,325.00,4.66,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/3748
3762,Payment received on 23 July 2023 - £600.00,3758,2023-08-08,2024-03-13,,Employment and earnings - Ad hoc payments,4480,Carolyn Harris,True,2023-07-23,,Monetary,,600.00,6.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/3762
3763,Payment received on 23 August 2023 - £600.00,3758,2023-09-06,2024-03-13,,Employment and earnings - Ad hoc payments,4480,Carolyn Harris,True,2023-08-23,,Monetary,,600.00,6.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/3763
3668,"Payment received on 22 January 2024 - £13,200.00",3460,2024-01-23,2024-03-13,,Employment and earnings - Ad hoc payments,4060,Sir Jake Berry,True,2024-01-22,,Monetary,for hosting eleven shows between 12 December 2023 and 12 January 2024.,13200.00,44.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/3668
3667,Payment received on 27 November 2023 - £360.00,3460,2023-11-27,2024-03-13,,Employment and earnings - Ad hoc payments,4060,Sir Jake Berry,True,2023-11-27,,Monetary,for appearing as a panellist on First Edition on 17 October 2023.,360.00,2.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/3667
3686,Payment received on 09 August 2023 - £250.00,3680,2023-08-10,2024-03-13,,Employment and earnings - Ad hoc payments,152,Sir Iain Duncan Smith,True,2023-08-09,,Monetary,for an article published on 22 July 2023.,250.00,4.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/3686
3693,Payment received on 20 February 2024 - £250.00,3680,2024-02-23,2024-03-13,,Employment and earnings - Ad hoc payments,152,Sir Iain Duncan Smith,True,2024-02-20,,Monetary,for an article published on 9 November 2023.,250.00,4.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/3693
3705,"Payment received on 01 June 2023 - £1,000.00",3704,2023-06-02,2024-03-13,,Employment and earnings - Ad hoc payments,4616,Rosie Duffield,True,2023-06-01,,Monetary,for an online article.,1000.00,3.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/3705
3712,Payment received on 25 July 2023 - £750.00,3711,2023-07-26,2024-03-13,,Employment and earnings - Ad hoc payments,1559,Sir James Duddridge,True,2023-07-25,,Monetary,for an article published in the Sun on Sunday on 11 June 2023.,750.00,1.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/3712
3722,"Payment received on 29 September 2023 - £2,927.66",3721,2023-10-11,2024-03-13,,Employment and earnings - Ad hoc payments,1444,Mr Mark Francois,True,2023-09-29,,Monetary,as residual royalties from the sale of a book.,2927.66,0.00,no additional hours,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/3722
3737,Payment expected for services on 23 October 2023 - £150.00,3728,2023-10-26,2024-03-13,,Employment and earnings - Ad hoc payments,4814,Jonathan Gullis,False,2023-10-23,,Monetary,,150.00,0.33,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/3737
3750,Payment received on 14 July 2023 - £406.00,3746,2023-07-24,2024-03-13,,Employment and earnings - Ad hoc payments,4754,Peter Gibson,True,2023-07-14,,Monetary,,406.00,5.83,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/3750
3761,Payment received on 23 June 2023 - £900.00,3758,2023-06-29,2024-03-13,,Employment and earnings - Ad hoc payments,4480,Carolyn Harris,True,2023-06-23,,Monetary,,900.00,9.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/3761
3674,Payment received on 25 July 2023 - £750.00,3671,2023-08-10,2024-03-13,,Employment and earnings - Ad hoc payments,152,Sir Iain Duncan Smith,True,2023-07-25,,Monetary,for an article published in the Sun on Sunday on 18 June 2023.,750.00,4.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/3674
3727,"Payment received on 21 August 2023 - £1,400.00",3725,2023-09-07,2024-03-13,,Employment and earnings - Ad hoc payments,1416,Michelle Gildernew,True,2023-08-21,,Monetary,for seven shows.,1400.00,14.00,approx,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/3727
3726,Payment received on 11 July 2023 - £400.00,3725,2023-09-07,2024-03-13,,Employment and earnings - Ad hoc payments,1416,Michelle Gildernew,True,2023-07-11,,Monetary,for two shows.,400.00,4.00,approx,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/3726
3684,Payment received on 13 June 2023 - £250.00,3680,2023-06-22,2024-03-13,,Employment and earnings - Ad hoc payments,152,Sir Iain Duncan Smith,True,2023-06-13,,Monetary,for an article published on 25 May 2023.,250.00,4.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/3684
3695,Payment received on 06 June 2023 - £400.00,3694,2023-06-22,2024-03-13,,Employment and earnings - Ad hoc payments,152,Sir Iain Duncan Smith,True,2023-06-06,,Monetary,for an article published in the Sunday Express on 30 April 2023.,400.00,4.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/3695
3702,Payment received on 04 January 2024 - £400.00,3694,2024-01-17,2024-03-13,,Employment and earnings - Ad hoc payments,152,Sir Iain Duncan Smith,True,2024-01-04,,Monetary,for an article in the Sunday Express published on 5 November 2023.,400.00,4.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/3702
3710,"Payment received on 22 February 2024 - £1,000.00",3706,2024-02-22,2024-03-13,,Employment and earnings - Ad hoc payments,1559,Sir James Duddridge,True,2024-02-22,,Monetary,,1000.00,1.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/3710
3735,Payment expected for services on 28 September 2023 - £150.00,3728,2023-09-29,2024-03-13,,Employment and earnings - Ad hoc payments,4814,Jonathan Gullis,False,2023-09-28,,Monetary,,150.00,0.33,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/3735
3742,Payment expected for services on 13 February 2024 - £250.00,3739,2024-02-14,2024-03-13,,Employment and earnings - Ad hoc payments,4814,Jonathan Gullis,False,2024-02-13,,Monetary,,250.00,2.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/3742
3752,Payment received on 03 November 2023 - £430.50,3746,2023-11-08,2024-03-13,,Employment and earnings - Ad hoc payments,4754,Peter Gibson,True,2023-11-03,,Monetary,,430.50,6.25,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/3752
3676,Payment received on 23 February 2024 - £750.00,3671,2024-02-26,2024-03-13,,Employment and earnings - Ad hoc payments,152,Sir Iain Duncan Smith,True,2024-02-23,,Monetary,for an article published in the Sun on Sunday on 17 December 2023.,750.00,4.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/3676
3641,Payment received on 06 December 2023 - £735.00,3636,2023-12-20,2024-03-12,,Employment and earnings - Ad hoc payments,4573,Dr Rosena Allin-Khan,True,2023-12-06,,Monetary,,735.00,11.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/3641
3643,Payment received on 31 January 2024 - £665.00,3636,2024-02-21,2024-03-12,,Employment and earnings - Ad hoc payments,4573,Dr Rosena Allin-Khan,True,2024-01-31,,Monetary,,665.00,10.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/3643
3631,Payment received on 21 November 2023 - £150.00,3452,2023-11-22,2024-03-12,,Employment and earnings - Ad hoc payments,4639,Bim Afolami,True,2023-11-21,,Monetary,for appearing on First Edition and other programmes.,150.00,0.50,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/3631
3642,Payment received on 25 January 2024 - £665.00,3636,2024-02-21,2024-03-12,,Employment and earnings - Ad hoc payments,4573,Dr Rosena Allin-Khan,True,2024-01-25,,Monetary,,665.00,10.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/3642
3644,Payment received on 21 February 2024 - £665.00,3636,2024-02-21,2024-03-12,,Employment and earnings - Ad hoc payments,4573,Dr Rosena Allin-Khan,True,2024-02-21,,Monetary,,665.00,10.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/3644
3639,Payment received on 29 November 2023 - £665.00,3636,2023-12-20,2024-03-12,,Employment and earnings - Ad hoc payments,4573,Dr Rosena Allin-Khan,True,2023-11-29,,Monetary,,665.00,10.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/3639
3486,Payment received on 01 August 2023 - £200.00,3484,2023-08-04,2024-03-10,,Employment and earnings - Ad hoc payments,4529,Lord Mackinlay of Richborough,True,2023-08-01,,Monetary,for article for the Sunday Express newspaper published on 18 June 2023.,200.00,1.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/3486
3459,Payment received on 23 October 2023 - £450.00,3452,2023-10-23,2024-03-10,,Employment and earnings - Ad hoc payments,4639,Bim Afolami,True,2023-10-23,,Monetary,for appearing on First Edition and other programmes.,450.00,1.50,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/3459
3466,Payment received on 21 July 2023 - £720.00,3460,2023-07-26,2024-03-10,,Employment and earnings - Ad hoc payments,4060,Sir Jake Berry,True,2023-07-21,,Monetary,for appearing as a panellist on First Edition on 27 June and 11 July 2023.,720.00,4.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/3466
3458,"Payment received on 24 June 2023 - £1,200.00",3452,2023-07-12,2024-03-10,,Employment and earnings - Ad hoc payments,4639,Bim Afolami,True,2023-06-24,,Monetary,for appearing on First Edition and other programmes.,1200.00,4.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/3458
3457,Payment received on 24 May 2023 - £950.00,3452,2023-06-08,2024-03-10,,Employment and earnings - Ad hoc payments,4639,Bim Afolami,True,2023-05-24,,Monetary,for appearing on First Edition and other programmes.,950.00,3.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/3457
3463,Payment received on 25 May 2023 - £600.00,3460,2023-06-06,2024-03-10,,Employment and earnings - Ad hoc payments,4060,Sir Jake Berry,True,2023-05-25,,Monetary,for hosting Jeremy Kyle Live on 25 April 2023.,600.00,3.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/3463
3465,"Payment received on 21 June 2023 - £1,080.00",3460,2023-07-03,2024-03-10,,Employment and earnings - Ad hoc payments,4060,Sir Jake Berry,True,2023-06-21,,Monetary,"comprised of £600 for Hosting Jeremy Kyle Live on 26 April 2023, £360 for appearing as a panellist on First Edition on 6 June 2023, and £120 for an interview on First Edition on 12 June 2023.",1080.00,6.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/3465
3467,Payment received on 25 September 2023 - £540.00,3460,2023-09-28,2024-03-10,,Employment and earnings - Ad hoc payments,4060,Sir Jake Berry,True,2023-09-25,,Monetary,"for appearing on First Edition on 31 August 2023, 5 September 2023 and 11 September 2023.",540.00,4.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/3467
3485,Payment expected for services on 27 May 2023 - £400.00,3484,2023-06-19,2024-03-10,,Employment and earnings - Ad hoc payments,4529,Lord Mackinlay of Richborough,False,2023-05-27,,Monetary,for an article for the Sunday Express newspaper published on 28 May 2023.,400.00,2.50,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/3485
4933,"Payment received on 04 May 2023 - £3,100.00",4932,2023-06-05,2023-06-05,,Employment and earnings - Ad hoc payments,3991,Jesse Norman,True,2023-05-04,,Monetary,,3100.00,40.00,estimated at 20-40 hrs over several years,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/4933
4945,"Payment received on 05 May 2023 - £6,000.00",4938,2023-05-23,2023-05-18,,Employment and earnings - Ad hoc payments,3932,Dr Dan Poulter,True,2023-05-05,,Monetary,estimated gross amount as an additional one-off payment.,6000.00,0.00,No additional hours,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/4945
4874,Payment received on 22 September 2023 - £522.00,4873,2023-10-30,2023-03-26,,Employment and earnings - Ad hoc payments,1566,Daniel Kawczynski,True,2023-09-22,,Monetary,,522.00,2.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/4874
4715,"Payment received on 14 June 2023 - £55,000.00",4711,2023-07-11,2023-03-23,,Employment and earnings - Ad hoc payments,1508,Sir Geoffrey Cox,True,2023-06-14,,Monetary,(plus VAT) for legal services provided between 1 October 2022 and 31 January 2023,55000.00,50.00,approx,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/4715
3873,"Payment received on 03 May 2023 - £20,000.00",3871,2023-05-09,2023-03-18,,Employment and earnings - Ad hoc payments,1446,Chris Bryant,True,2023-05-03,,Monetary,for an advance on a book.,20000.00,210.00,,True,Bloomsbury Publishing,False,"50 Bedford Square, London WC1B 3DP",,False,,,,https://interests-api.parliament.uk/api/v1/Interests/3873
4219,Payment received on 25 July 2023 - £500.00,4218,2023-08-04,2023-03-18,,Employment and earnings - Ad hoc payments,1565,Sir Philip Davies,True,2023-07-25,,Monetary,for a column in the Daily Express.,500.00,2.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/4219
3838,"Payment received on 30 May 2023 - £80,000.00",3837,2023-06-20,2023-03-18,,Employment and earnings - Ad hoc payments,4097,Elizabeth Truss,True,2023-05-30,,Monetary,for a speaking engagement,80000.00,4.00,,True,Prospect Foundation,False,"Tingzhou Road, Zhongzheng District, Taipei City, 100048, Taiwan",,False,,,,https://interests-api.parliament.uk/api/v1/Interests/3838
4980,"Payment expected for services on 22 December 2023 - £25,000.00",4978,2023-12-22,2023-03-18,,Employment and earnings - Ad hoc payments,14,Lord Redwood,False,2023-12-22,,Monetary,as a discretionary bonus,25000.00,0.00,No additional hours,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/4980
3834,"Payment received on 28 April 2023 - £1,853.80",3833,2023-05-05,2023-03-18,,Employment and earnings - Ad hoc payments,4097,Elizabeth Truss,True,2023-04-28,,Monetary,royalty payments for a book written and published in 2012.,1853.80,0.00,no additional hours,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/3834
